180614	1806	1806
180608	1806	1806
180607	1806	1806
180606	1806	1806
180605	1806	1806
180602	1806	1806
180601	1806	1806
180528	1805	1805
180527	1805	1805
180526	1805	1805
180525	1805	1805
180524	1805	1805
180523	1805	1805
180520	1805	1805
180519	1805	1805
180517	1805	1805
180516	1805	1805
180511	1805	1805
180510	1805	1805
180509	1805	1805
180508	1805	1805
180507	1805	1805
180505	1805	1805
180504	1805	1805
180502	1805	1805
180418	1804	1804
180417	1804	1804
180416	1804	1804
180415	1804	1804
180414	1804	1804
180413	1804	1804
180412	1804	1804
180410	1804	1804
180409	1804	1804
180408	1804	1804
180406	1804	1804
180405	1804	1804
180404	1804	1804
180403	1804	1804
180327	1803	1803
180326	1803	1803
180325	1803	1803
180324	1803	1803
180323	1803	1803
180322	1803	1803
180319	1803	1803
180317	1803	1803
180314	1803	1803
180313	1803	1803
180312	1803	1803
180309	1803	1803
180305	1803	1803
180304	1803	1803
180303	1803	1803
180301	1803	1803
180208	1802	1802
180206	1802	1802
180204	1802	1802
180202	1802	1802
180201	1802	1802
180123	1801	1801
180122	1801	1801
180121	1801	1801
180120	1801	1801
180118	1801	1801
180115	1801	1801
180114	1801	1801
180111	1801	1801
180110	1801	1801
180109	1801	1801
180107	1801	1801
180106	1801	1801
180104	1801	1801
180101	1801	1801
171438	1714	1714
171437	1714	1714
171436	1714	1714
171435	1714	1714
171434	1714	1714
171433	1714	1714
171432	1714	1714
171431	1714	1714
171429	1714	1714
171426	1714	1714
171420	1714	1714
171416	1714	1714
171415	1714	1714
171414	1714	1714
171410	1714	1714
171409	1714	1714
171406	1714	1714
171404	1714	1714
171403	1714	1714
171401	1714	1714
171320	1713	1713
171319	1713	1713
171317	1713	1713
171316	1713	1713
171315	1713	1713
171314	1713	1713
171313	1713	1713
171312	1713	1713
171311	1713	1713
171310	1713	1713
171305	1713	1713
171304	1713	1713
171303	1713	1713
171302	1713	1713
171236	1712	1712
171235	1712	1712
171234	1712	1712
171233	1712	1712
171232	1712	1712
171231	1712	1712
171230	1712	1712
171229	1712	1712
171227	1712	1712
171224	1712	1712
171223	1712	1712
171222	1712	1712
171221	1712	1712
171220	1712	1712
171219	1712	1712
171217	1712	1712
171216	1712	1712
171215	1712	1712
171212	1712	1712
171211	1712	1712
171209	1712	1712
171206	1712	1712
171205	1712	1712
171203	1712	1712
171201	1712	1712
171112	1711	1711
171111	1711	1711
171110	1711	1711
171106	1711	1711
171103	1711	1711
171102	1711	1711
171101	1711	1711
171017	1710	1710
171016	1710	1710
171015	1710	1710
171014	1710	1710
171013	1710	1710
171011	1710	1710
171009	1710	1710
171007	1710	1710
171005	1710	1710
171004	1710	1710
171002	1710	1710
171001	1710	1710
170909	1709	1709
170908	1709	1709
170906	1709	1709
170902	1709	1709
170901	1709	1709
170816	1708	1708
170815	1708	1708
170814	1708	1708
170813	1708	1708
170810	1708	1708
170809	1708	1708
170805	1708	1708
170802	1708	1708
170711	1707	1707
170710	1707	1707
170708	1707	1707
170705	1707	1707
170704	1707	1707
170703	1707	1707
170701	1707	1707
170643	1706	1706
170642	1706	1706
170641	1706	1706
170640	1706	1706
170639	1706	1706
170638	1706	1706
170637	1706	1706
170636	1706	1706
170635	1706	1706
170632	1706	1706
170631	1706	1706
170629	1706	1706
170627	1706	1706
170626	1706	1706
170625	1706	1706
170623	1706	1706
170619	1706	1706
170618	1706	1706
170616	1706	1706
170612	1706	1706
170609	1706	1706
170607	1706	1706
170604	1706	1706
170603	1706	1706
170601	1706	1706
170510	1705	1705
170509	1705	1705
170508	1705	1705
170505	1705	1705
170502	1705	1705
170501	1705	1705
170408	1704	1704
170407	1704	1704
170403	1704	1704
170402	1704	1704
170401	1704	1704
170361	1703	1703
170360	1703	1703
170359	1703	1703
170358	1703	1703
170357	1703	1703
170356	1703	1703
170355	1703	1703
170354	1703	1703
170353	1703	1703
170350	1703	1703
170349	1703	1703
170348	1703	1703
170347	1703	1703
170345	1703	1703
170344	1703	1703
170343	1703	1703
170341	1703	1703
170340	1703	1703
170334	1703	1703
170333	1703	1703
170331	1703	1703
170330	1703	1703
170329	1703	1703
170327	1703	1703
170324	1703	1703
170322	1703	1703
170321	1703	1703
170320	1703	1703
170318	1703	1703
170317	1703	1703
170316	1703	1703
170314	1703	1703
170313	1703	1703
170312	1703	1703
170310	1703	1703
170309	1703	1703
170305	1703	1703
170302	1703	1703
170301	1703	1703
170221	1702	1702
170220	1702	1702
170219	1702	1702
170218	1702	1702
170217	1702	1702
170215	1702	1702
170213	1702	1702
170210	1702	1702
170208	1702	1702
170203	1702	1702
170123	1701	1701
170122	1701	1701
170121	1701	1701
170120	1701	1701
170118	1701	1701
170117	1701	1701
170116	1701	1701
170114	1701	1701
170113	1701	1701
170112	1701	1701
170109	1701	1701
170108	1701	1701
170107	1701	1701
170101	1701	1701
161019	1610	1610
161018	1610	1610
161017	1610	1610
161016	1610	1610
161013	1610	1610
161012	1610	1610
161009	1610	1610
161007	1610	1610
161006	1610	1610
161004	1610	1610
161003	1610	1610
160948	1609	1609
160947	1609	1609
160946	1609	1609
160945	1609	1609
160944	1609	1609
160943	1609	1609
160942	1609	1609
160941	1609	1609
160940	1609	1609
160938	1609	1609
160935	1609	1609
160928	1609	1609
160926	1609	1609
160925	1609	1609
160923	1609	1609
160922	1609	1609
160920	1609	1609
160915	1609	1609
160914	1609	1609
160911	1609	1609
160910	1609	1609
160908	1609	1609
160905	1609	1609
160904	1609	1609
160903	1609	1609
160902	1609	1609
160901	1609	1609
160820	1608	1608
160819	1608	1608
160818	1608	1608
160817	1608	1608
160816	1608	1608
160812	1608	1608
160808	1608	1608
160806	1608	1608
160805	1608	1608
160803	1608	1608
160802	1608	1608
160760	1607	1607
160759	1607	1607
160758	1607	1607
160757	1607	1607
160756	1607	1607
160755	1607	1607
160754	1607	1607
160753	1607	1607
160752	1607	1607
160750	1607	1607
160747	1607	1607
160746	1607	1607
160745	1607	1607
160744	1607	1607
160743	1607	1607
160742	1607	1607
160740	1607	1607
160739	1607	1607
160737	1607	1607
160734	1607	1607
160729	1607	1607
160728	1607	1607
160727	1607	1607
160726	1607	1607
160724	1607	1607
160721	1607	1607
160719	1607	1607
160718	1607	1607
160717	1607	1607
160716	1607	1607
160714	1607	1607
160713	1607	1607
160710	1607	1607
160709	1607	1607
160708	1607	1607
160707	1607	1607
160704	1607	1607
160703	1607	1607
160701	1607	1607
160630	1606	1606
160629	1606	1606
160628	1606	1606
160627	1606	1606
160626	1606	1606
160624	1606	1606
160623	1606	1606
160619	1606	1606
160614	1606	1606
160613	1606	1606
160612	1606	1606
160611	1606	1606
160606	1606	1606
160604	1606	1606
160603	1606	1606
160602	1606	1606
160601	1606	1606
160526	1605	1605
160525	1605	1605
160524	1605	1605
160523	1605	1605
160522	1605	1605
160521	1605	1605
160520	1605	1605
160519	1605	1605
160515	1605	1605
160514	1605	1605
160513	1605	1605
160510	1605	1605
160507	1605	1605
160505	1605	1605
160503	1605	1605
160501	1605	1605
160440	1604	1604
160439	1604	1604
160438	1604	1604
160437	1604	1604
160436	1604	1604
160435	1604	1604
160434	1604	1604
160431	1604	1604
160428	1604	1604
160427	1604	1604
160424	1604	1604
160423	1604	1604
160422	1604	1604
160421	1604	1604
160420	1604	1604
160418	1604	1604
160415	1604	1604
160411	1604	1604
160410	1604	1604
160407	1604	1604
160406	1604	1604
160405	1604	1604
160404	1604	1604
160401	1604	1604
160323	1603	1603
160322	1603	1603
160321	1603	1603
160320	1603	1603
160319	1603	1603
160317	1603	1603
160313	1603	1603
160311	1603	1603
160308	1603	1603
160307	1603	1603
160305	1603	1603
160304	1603	1603
160301	1603	1603
160225	1602	1602
160224	1602	1602
160223	1602	1602
160222	1602	1602
160221	1602	1602
160220	1602	1602
160218	1602	1602
160217	1602	1602
160215	1602	1602
160214	1602	1602
160211	1602	1602
160209	1602	1602
160205	1602	1602
160201	1602	1602
160164	1601	1601
160163	1601	1601
160162	1601	1601
160161	1601	1601
160160	1601	1601
160159	1601	1601
160158	1601	1601
160157	1601	1601
160156	1601	1601
160155	1601	1601
160154	1601	1601
160153	1601	1601
160152	1601	1601
160149	1601	1601
160146	1601	1601
160145	1601	1601
160144	1601	1601
160142	1601	1601
160133	1601	1601
160131	1601	1601
160130	1601	1601
160128	1601	1601
160125	1601	1601
160124	1601	1601
160123	1601	1601
160122	1601	1601
160121	1601	1601
160115	1601	1601
160113	1601	1601
160109	1601	1601
160108	1601	1601
160106	1601	1601
160105	1601	1601
160104	1601	1601
160102	1601	1601
160101	1601	1601
151302	1513	1513
151301	1513	1513
151210	1512	1512
151209	1512	1512
151208	1512	1512
151207	1512	1512
151205	1512	1512
151103	1511	1511
151102	1511	1511
151101	1511	1511
151007	1510	1510
151006	1510	1510
151005	1510	1510
151002	1510	1510
150913	1509	1509
150912	1509	1509
150910	1509	1509
150907	1509	1509
150904	1509	1509
150903	1509	1509
150902	1509	1509
150901	1509	1509
150806	1508	1508
150804	1508	1508
150803	1508	1508
150802	1508	1508
150711	1507	1507
150710	1507	1507
150709	1507	1507
150704	1507	1507
150701	1507	1507
150608	1506	1506
150607	1506	1506
150603	1506	1506
150601	1506	1506
150506	1505	1505
150505	1505	1505
150503	1505	1505
150501	1505	1505
150411	1504	1504
150410	1504	1504
150409	1504	1504
150407	1504	1504
150315	1503	1503
150314	1503	1503
150313	1503	1503
150312	1503	1503
150303	1503	1503
150203	1502	1502
150202	1502	1502
150201	1502	1502
150107	1501	1501
150106	1501	1501
150105	1501	1501
150104	1501	1501
142122	1421	1421
142121	1421	1421
142120	1421	1421
142119	1421	1421
142115	1421	1421
142114	1421	1421
142113	1421	1421
142111	1421	1421
142106	1421	1421
142105	1421	1421
142104	1421	1421
142102	1421	1421
142101	1421	1421
142006	1420	1420
142003	1420	1420
142002	1420	1420
142001	1420	1420
141921	1419	1419
141920	1419	1419
141919	1419	1419
141918	1419	1419
141917	1419	1419
141916	1419	1419
141910	1419	1419
141909	1419	1419
141904	1419	1419
141902	1419	1419
141821	1418	1418
141820	1418	1418
141819	1418	1418
141818	1418	1418
141817	1418	1418
141814	1418	1418
141813	1418	1418
141809	1418	1418
141808	1418	1418
141804	1418	1418
141802	1418	1418
141704	1417	1417
141703	1417	1417
141702	1417	1417
141701	1417	1417
141634	1416	1416
141633	1416	1416
141632	1416	1416
141631	1416	1416
141630	1416	1416
141629	1416	1416
141628	1416	1416
141625	1416	1416
141616	1416	1416
141614	1416	1416
141613	1416	1416
141608	1416	1416
141607	1416	1416
141606	1416	1416
141605	1416	1416
141604	1416	1416
141602	1416	1416
141601	1416	1416
141508	1415	1415
141507	1415	1415
141503	1415	1415
141502	1415	1415
141418	1414	1414
141417	1414	1414
141416	1414	1414
141415	1414	1414
141411	1414	1414
141410	1414	1414
141408	1414	1414
141405	1414	1414
141402	1414	1414
141401	1414	1414
141309	1413	1413
141307	1413	1413
141305	1413	1413
141304	1413	1413
141303	1413	1413
141302	1413	1413
141203	1412	1412
141202	1412	1412
141201	1412	1412
141111	1411	1411
141110	1411	1411
141107	1411	1411
141106	1411	1411
141104	1411	1411
141103	1411	1411
141101	1411	1411
141003	1410	1410
141002	1410	1410
140909	1409	1409
140908	1409	1409
140907	1409	1409
140905	1409	1409
140903	1409	1409
140902	1409	1409
140803	1408	1408
140802	1408	1408
140801	1408	1408
140709	1407	1407
140708	1407	1407
140707	1407	1407
140705	1407	1407
140704	1407	1407
140610	1406	1406
140609	1406	1406
140608	1406	1406
140607	1406	1406
140605	1406	1406
140604	1406	1406
140504	1405	1405
140503	1405	1405
140502	1405	1405
140501	1405	1405
140401	1404	1404
140304	1403	1403
140303	1403	1403
140302	1403	1403
140301	1403	1403
140212	1402	1402
140211	1402	1402
140209	1402	1402
140208	1402	1402
140207	1402	1402
140206	1402	1402
140202	1402	1402
140124	1401	1401
140123	1401	1401
140122	1401	1401
140121	1401	1401
140120	1401	1401
140119	1401	1401
140118	1401	1401
140115	1401	1401
140108	1401	1401
140107	1401	1401
140106	1401	1401
140105	1401	1401
140104	1401	1401
131811	1318	1318
131810	1318	1318
131809	1318	1318
131808	1318	1318
131806	1318	1318
131731	1317	1317
131730	1317	1317
131729	1317	1317
131728	1317	1317
131727	1317	1317
131726	1317	1317
131725	1317	1317
131723	1317	1317
131717	1317	1317
131712	1317	1317
131709	1317	1317
131704	1317	1317
131703	1317	1317
131702	1317	1317
131701	1317	1317
131637	1316	1316
131636	1316	1316
131635	1316	1316
131634	1316	1316
131633	1316	1316
131632	1316	1316
131631	1316	1316
131630	1316	1316
131628	1316	1316
131627	1316	1316
131617	1316	1316
131616	1316	1316
131614	1316	1316
131613	1316	1316
131612	1316	1316
131611	1316	1316
131610	1316	1316
131607	1316	1316
131604	1316	1316
131603	1316	1316
131602	1316	1316
131506	1315	1315
131505	1315	1315
131503	1315	1315
131501	1315	1315
131437	1314	1314
131436	1314	1314
131435	1314	1314
131434	1314	1314
131433	1314	1314
131432	1314	1314
131430	1314	1314
131419	1314	1314
131418	1314	1314
131416	1314	1314
131413	1314	1314
131405	1314	1314
131402	1314	1314
131401	1314	1314
131315	1313	1313
131314	1313	1313
131313	1313	1313
131311	1313	1313
131308	1313	1313
131307	1313	1313
131305	1313	1313
131218	1312	1312
131217	1312	1312
131216	1312	1312
131211	1312	1312
131210	1312	1312
131203	1312	1312
131202	1312	1312
131143	1311	1311
131142	1311	1311
131141	1311	1311
131140	1311	1311
131139	1311	1311
131138	1311	1311
131136	1311	1311
131134	1311	1311
131133	1311	1311
131132	1311	1311
131129	1311	1311
131128	1311	1311
131125	1311	1311
131122	1311	1311
131121	1311	1311
131115	1311	1311
131113	1311	1311
131112	1311	1311
131110	1311	1311
131109	1311	1311
131108	1311	1311
131107	1311	1311
131106	1311	1311
131105	1311	1311
131104	1311	1311
131103	1311	1311
131102	1311	1311
131101	1311	1311
131025	1310	1310
131024	1310	1310
131022	1310	1310
131021	1310	1310
131020	1310	1310
131019	1310	1310
131018	1310	1310
131017	1310	1310
131014	1310	1310
131013	1310	1310
131011	1310	1310
131010	1310	1310
131009	1310	1310
131008	1310	1310
131004	1310	1310
131003	1310	1310
131002	1310	1310
131001	1310	1310
130919	1309	1309
130918	1309	1309
130917	1309	1309
130916	1309	1309
130914	1309	1309
130913	1309	1309
130910	1309	1309
130908	1309	1309
130906	1309	1309
130905	1309	1309
130904	1309	1309
130902	1309	1309
130814	1308	1308
130813	1308	1308
130812	1308	1308
130811	1308	1308
130741	1307	1307
130740	1307	1307
130739	1307	1307
130738	1307	1307
130737	1307	1307
130736	1307	1307
130735	1307	1307
130734	1307	1307
130733	1307	1307
130732	1307	1307
130730	1307	1307
130724	1307	1307
130723	1307	1307
130722	1307	1307
130705	1307	1307
130704	1307	1307
130620	1306	1306
130619	1306	1306
130618	1306	1306
130617	1306	1306
130616	1306	1306
130613	1306	1306
130609	1306	1306
130608	1306	1306
130603	1306	1306
130601	1306	1306
130532	1305	1305
130531	1305	1305
130530	1305	1305
130529	1305	1305
130528	1305	1305
130527	1305	1305
130526	1305	1305
130525	1305	1305
130524	1305	1305
130515	1305	1305
130513	1305	1305
130512	1305	1305
130510	1305	1305
130504	1305	1305
130502	1305	1305
130416	1304	1304
130415	1304	1304
130414	1304	1304
130413	1304	1304
130412	1304	1304
130408	1304	1304
130405	1304	1304
130341	1303	1303
130340	1303	1303
130339	1303	1303
130338	1303	1303
130337	1303	1303
130336	1303	1303
130335	1303	1303
130334	1303	1303
130324	1303	1303
130319	1303	1303
130318	1303	1303
130317	1303	1303
130315	1303	1303
130314	1303	1303
130313	1303	1303
130307	1303	1303
130306	1303	1303
130305	1303	1303
130302	1303	1303
130301	1303	1303
130226	1302	1302
130225	1302	1302
130224	1302	1302
130223	1302	1302
130222	1302	1302
130221	1302	1302
130220	1302	1302
130219	1302	1302
130215	1302	1302
130208	1302	1302
130207	1302	1302
130206	1302	1302
130205	1302	1302
130204	1302	1302
130148	1301	1301
130147	1301	1301
130146	1301	1301
130145	1301	1301
130144	1301	1301
130143	1301	1301
130142	1301	1301
130141	1301	1301
130139	1301	1301
130138	1301	1301
130136	1301	1301
130135	1301	1301
130134	1301	1301
130129	1301	1301
130128	1301	1301
130126	1301	1301
130123	1301	1301
130121	1301	1301
130120	1301	1301
130119	1301	1301
130118	1301	1301
130117	1301	1301
130115	1301	1301
130112	1301	1301
130107	1301	1301
130103	1301	1301
121504	1215	1215
121503	1215	1215
121502	1215	1215
121501	1215	1215
121413	1214	1214
121412	1214	1214
121411	1214	1214
121410	1214	1214
121404	1214	1214
121402	1214	1214
121401	1214	1214
121308	1213	1213
121305	1213	1213
121304	1213	1213
121302	1213	1213
121301	1213	1213
121212	1212	1212
121211	1212	1212
121210	1212	1212
121208	1212	1212
121207	1212	1212
121205	1212	1212
121201	1212	1212
121104	1211	1211
121103	1211	1211
121102	1211	1211
121101	1211	1211
121004	1210	1210
121003	1210	1210
121002	1210	1210
121001	1210	1210
120906	1209	1209
120905	1209	1209
120903	1209	1209
120902	1209	1209
120803	1208	1208
120802	1208	1208
120801	1208	1208
120715	1207	1207
120714	1207	1207
120713	1207	1207
120712	1207	1207
120708	1207	1207
120707	1207	1207
120706	1207	1207
120607	1206	1206
120605	1206	1206
120604	1206	1206
120601	1206	1206
120504	1205	1205
120503	1205	1205
120502	1205	1205
120501	1205	1205
120403	1204	1204
120402	1204	1204
120401	1204	1204
120310	1203	1203
120309	1203	1203
120306	1203	1203
120305	1203	1203
120303	1203	1203
120302	1203	1203
120203	1202	1202
120202	1202	1202
120201	1202	1202
120104	1201	1201
120103	1201	1201
120102	1201	1201
120101	1201	1201
111610	1116	1116
111609	1116	1116
111608	1116	1116
111603	1116	1116
111517	1115	1115
111516	1115	1115
111515	1115	1115
111514	1115	1115
111513	1115	1115
111512	1115	1115
111415	1114	1114
111414	1114	1114
111413	1114	1114
111412	1114	1114
111409	1114	1114
111408	1114	1114
111326	1113	1113
111325	1113	1113
111324	1113	1113
111323	1113	1113
111322	1113	1113
111321	1113	1113
111318	1113	1113
111317	1113	1113
111316	1113	1113
111314	1113	1113
111311	1113	1113
111310	1113	1113
111306	1113	1113
111203	1112	1112
111202	1112	1112
111201	1112	1112
111128	1111	1111
111127	1111	1111
111126	1111	1111
111125	1111	1111
111124	1111	1111
111123	1111	1111
111122	1111	1111
111115	1111	1111
111108	1111	1111
111105	1111	1111
111102	1111	1111
111014	1110	1110
111013	1110	1110
111012	1110	1110
111010	1110	1110
111002	1110	1110
110922	1109	1109
110921	1109	1109
110920	1109	1109
110919	1109	1109
110918	1109	1109
110913	1109	1109
110911	1109	1109
110909	1109	1109
110906	1109	1109
110904	1109	1109
110902	1109	1109
110814	1108	1108
110813	1108	1108
110812	1108	1108
110810	1108	1108
110808	1108	1108
110806	1108	1108
110805	1108	1108
110803	1108	1108
110731	1107	1107
110730	1107	1107
110729	1107	1107
110728	1107	1107
110727	1107	1107
110726	1107	1107
110708	1107	1107
110707	1107	1107
110705	1107	1107
110702	1107	1107
110667	1106	1106
110666	1106	1106
110665	1106	1106
110664	1106	1106
110663	1106	1106
110662	1106	1106
110661	1106	1106
110660	1106	1106
110659	1106	1106
110658	1106	1106
110657	1106	1106
110656	1106	1106
110655	1106	1106
110654	1106	1106
110639	1106	1106
110633	1106	1106
110621	1106	1106
110618	1106	1106
110611	1106	1106
110610	1106	1106
110608	1106	1106
110607	1106	1106
110602	1106	1106
110601	1106	1106
110508	1105	1105
110507	1105	1105
110506	1105	1105
110501	1105	1105
110413	1104	1104
110412	1104	1104
110411	1104	1104
110410	1104	1104
110409	1104	1104
110407	1104	1104
110401	1104	1104
110310	1103	1103
110307	1103	1103
110306	1103	1103
110304	1103	1103
110303	1103	1103
110302	1103	1103
110301	1103	1103
110204	1102	1102
110203	1102	1102
110202	1102	1102
110201	1102	1102
110121	1101	1101
110120	1101	1101
110119	1101	1101
110118	1101	1101
110117	1101	1101
110114	1101	1101
110113	1101	1101
110109	1101	1101
110108	1101	1101
110107	1101	1101
110106	1101	1101
101616	1016	1016
101615	1016	1016
101614	1016	1016
101613	1016	1016
101610	1016	1016
101609	1016	1016
101608	1016	1016
101606	1016	1016
101605	1016	1016
101602	1016	1016
101519	1015	1015
101518	1015	1015
101515	1015	1015
101514	1015	1015
101513	1015	1015
101510	1015	1015
101509	1015	1015
101508	1015	1015
101506	1015	1015
101505	1015	1015
101504	1015	1015
101503	1015	1015
101501	1015	1015
101407	1014	1014
101406	1014	1014
101405	1014	1014
101402	1014	1014
101303	1013	1013
101302	1013	1013
101301	1013	1013
101210	1012	1012
101209	1012	1012
101208	1012	1012
101207	1012	1012
101203	1012	1012
101202	1012	1012
101201	1012	1012
101103	1011	1011
101102	1011	1011
101101	1011	1011
101003	1010	1010
101002	1010	1010
101001	1010	1010
100940	1009	1009
100939	1009	1009
100938	1009	1009
100937	1009	1009
100936	1009	1009
100935	1009	1009
100934	1009	1009
100933	1009	1009
100932	1009	1009
100926	1009	1009
100925	1009	1009
100921	1009	1009
100915	1009	1009
100913	1009	1009
100909	1009	1009
100907	1009	1009
100902	1009	1009
100901	1009	1009
100806	1008	1008
100803	1008	1008
100802	1008	1008
100801	1008	1008
100703	1007	1007
100619	1006	1006
100618	1006	1006
100617	1006	1006
100615	1006	1006
100611	1006	1006
100609	1006	1006
100608	1006	1006
100607	1006	1006
100606	1006	1006
100604	1006	1006
100602	1006	1006
100601	1006	1006
100506	1005	1005
100505	1005	1005
100503	1005	1005
100502	1005	1005
100404	1004	1004
100403	1004	1004
100402	1004	1004
100401	1004	1004
100309	1003	1003
100307	1003	1003
100306	1003	1003
100304	1003	1003
100303	1003	1003
100301	1003	1003
100209	1002	1002
100208	1002	1002
100205	1002	1002
100204	1002	1002
100201	1002	1002
100123	1001	1001
100122	1001	1001
100121	1001	1001
100120	1001	1001
100116	1001	1001
100114	1001	1001
100112	1001	1001
100109	1001	1001
100108	1001	1001
100106	1001	1001
100105	1001	1001
100104	1001	1001
100102	1001	1001
091419	914	914
091418	914	914
091416	914	914
091415	914	914
091414	914	914
091412	914	914
091411	914	914
091410	914	914
091407	914	914
091405	914	914
091404	914	914
091403	914	914
091402	914	914
091401	914	914
091335	913	913
091334	913	913
091333	913	913
091332	913	913
091331	913	913
091330	913	913
091325	913	913
091321	913	913
091316	913	913
091315	913	913
091314	913	913
091313	913	913
091312	913	913
091311	913	913
091310	913	913
091309	913	913
091307	913	913
091305	913	913
091304	913	913
091303	913	913
091301	913	913
091236	912	912
091235	912	912
091234	912	912
091233	912	912
091232	912	912
091231	912	912
091230	912	912
091228	912	912
091225	912	912
091224	912	912
091221	912	912
091219	912	912
091216	912	912
091213	912	912
091212	912	912
091210	912	912
091209	912	912
091208	912	912
091207	912	912
091205	912	912
091201	912	912
091147	911	911
091146	911	911
091145	911	911
091144	911	911
091143	911	911
091142	911	911
091141	911	911
091139	911	911
091138	911	911
091136	911	911
091134	911	911
091133	911	911
091127	911	911
091126	911	911
091125	911	911
091124	911	911
091123	911	911
091120	911	911
091118	911	911
091114	911	911
091113	911	911
091112	911	911
091111	911	911
091110	911	911
091109	911	911
091107	911	911
091106	911	911
091103	911	911
091102	911	911
091101	911	911
091035	910	910
091034	910	910
091033	910	910
091032	910	910
091031	910	910
091030	910	910
091029	910	910
091028	910	910
091027	910	910
091024	910	910
091018	910	910
091017	910	910
091015	910	910
091014	910	910
091013	910	910
091012	910	910
091010	910	910
091009	910	910
090919	909	909
090918	909	909
090917	909	909
090915	909	909
090914	909	909
090912	909	909
090908	909	909
090907	909	909
090905	909	909
090902	909	909
090901	909	909
090804	908	908
090803	908	908
090802	908	908
090801	908	908
090766	907	907
090765	907	907
090764	907	907
090763	907	907
090762	907	907
090761	907	907
090760	907	907
090759	907	907
090758	907	907
090757	907	907
090753	907	907
090752	907	907
090751	907	907
090750	907	907
090749	907	907
090748	907	907
090747	907	907
090746	907	907
090744	907	907
090738	907	907
090734	907	907
090732	907	907
090730	907	907
090729	907	907
090728	907	907
090725	907	907
090724	907	907
090723	907	907
090722	907	907
090721	907	907
090718	907	907
090717	907	907
090716	907	907
090714	907	907
090713	907	907
090712	907	907
090711	907	907
